🇧🇷	знаме, знаме: Бразил
🇧🇸	знаме, знаме: Бахами
🇧🇹	знаме, знаме: Бутан
🇧🇻	знаме, знаме: Остров Буве
🇧🇼	знаме, знаме: Боцвана
🇧🇾	знаме, знаме: Белорусија
🇧🇿	знаме, знаме: Белизе
🇨🇦	знаме, знаме: Канада
🇨🇨	знаме, знаме: Кокосови (Килиншки) Острови
🇨🇩	знаме, знаме: Конго - Киншаса
🇨🇫	знаме, знаме: Централноафриканска Република
🇨🇬	знаме, знаме: Конго - Бразавил
🇨🇭	знаме, знаме: Швајцарија
🇨🇮	знаме, знаме: Брегот на Слоновата Коска
🇨🇰	знаме, знаме: Кукови Острови
🇨🇱	знаме, знаме: Чиле
🇨🇲	знаме, знаме: Камерун
🇨🇳	знаме, знаме: Кина
🇨🇴	знаме, знаме: Колумбија
🇨🇵	знаме, знаме: Остров Клипертон
🇨🇷	знаме, знаме: Костарика
🇨🇺	знаме, знаме: Куба
🇨🇻	знаме, знаме: Зелен ’Рт
🇨🇼	знаме, знаме: Курасао
🇨🇽	знаме, знаме: Божиќен Остров
🇨🇾	знаме, знаме: Кипар
🇨🇿	знаме, знаме: Чешка
🇩🇪	знаме, знаме: Германија
🇩🇬	знаме, знаме: Диего Гарсија
🇩🇯	знаме, знаме: Џибути
🇩🇰	знаме, знаме: Данска
🇩🇲	знаме, знаме: Доминика
🇩🇴	знаме, знаме: Доминиканска Република
🇩🇿	знаме, знаме: Алжир
🇪🇦	знаме, знаме: Сеута и Мелиља
🇪🇨	знаме, знаме: Еквадор
🇪🇪	знаме, знаме: Естонија
🇪🇬	знаме, знаме: Египет
🇪🇭	знаме, знаме: Западна Сахара
