😀	jidħaq ħafna, wiċċ, wiċċ jidħak ħafna
🧛🏻‍♀	mara vampira, mara vampira: ton ċar tal-ġilda, qam mil-mewt, ton ċar tal-ġilda
🧛🏼‍♀	mara vampira, mara vampira: ton medju-ċar tal-ġilda, qam mil-mewt, ton medju-ċar tal-ġilda
🧛🏽‍♀	mara vampira, mara vampira: ton medju tal-ġilda, qam mil-mewt, ton medju tal-ġilda
🧛🏾‍♀	mara vampira, mara vampira: ton medju-skur tal-ġilda, qam mil-mewt, ton medju-skur tal-ġilda
🧛🏿‍♀	mara vampira, mara vampira: ton skur tal-ġilda, qam mil-mewt, ton skur tal-ġilda
🧜	merman, merperson, merwoman, serena
🧜🏻	merman, merperson, merperson: ton ċar tal-ġilda, merwoman, serena, ton ċar tal-ġilda
🧜🏼	merman, merperson, merperson: ton medju-ċar tal-ġilda, merwoman, serena, ton medju-ċar tal-ġilda
🧜🏽	merman, merperson, merperson: ton medju tal-ġilda, merwoman, serena, ton medju tal-ġilda
🧜🏾	merman, merperson, merperson: ton medju-skur tal-ġilda, merwoman, serena, ton medju-skur tal-ġilda
🧜🏿	merman, merperson, merperson: ton skur tal-ġilda, merwoman, serena, ton skur tal-ġilda
🧜‍♂	Triton, merman
🧜🏻‍♂	Triton, merman, merman: ton ċar tal-ġilda, ton ċar tal-ġilda
🧜🏼‍♂	Triton, merman, merman: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🧜🏽‍♂	Triton, merman, merman: ton medju tal-ġilda, ton medju tal-ġilda
🧜🏾‍♂	Triton, merman, merman: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🧜🏿‍♂	Triton, merman, merman: ton skur tal-ġilda, ton skur tal-ġilda
🧜‍♀	merwoman, serena
🧜🏻‍♀	merwoman, serena, serena: ton ċar tal-ġilda, ton ċar tal-ġilda
🧜🏼‍♀	merwoman, serena, serena: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🧜🏽‍♀	merwoman, serena, serena: ton medju tal-ġilda, ton medju tal-ġilda
🧜🏾‍♀	merwoman, serena, serena: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🧜🏿‍♀	merwoman, serena, serena: ton skur tal-ġilda, ton skur tal-ġilda
🧝	għafrit, maġiku
🧝🏻	għafrit, għafrit: ton ċar tal-ġilda, maġiku, ton ċar tal-ġilda
🧝🏼	għafrit, għafrit: ton medju-ċar tal-ġilda, maġiku, ton medju-ċar tal-ġilda
🧝🏽	għafrit, għafrit: ton medju tal-ġilda, maġiku, ton medju tal-ġilda
🧝🏾	għafrit, għafrit: ton medju-skur tal-ġilda, maġiku, ton medju-skur tal-ġilda
🧝🏿	għafrit, għafrit: ton skur tal-ġilda, maġiku, ton skur tal-ġilda
🧝‍♂	għafrit raġel, maġiku
🧝🏻‍♂	għafrit raġel, għafrit raġel: ton ċar tal-ġilda, maġiku, ton ċar tal-ġilda
🧝🏼‍♂	għafrit raġel, għafrit raġel: ton medju-ċar tal-ġilda, maġiku, ton medju-ċar tal-ġilda
🧝🏽‍♂	għafrit raġel, għafrit raġel: ton medju tal-ġilda, maġiku, ton medju tal-ġilda
🧝🏾‍♂	għafrit raġel, għafrit raġel: ton medju-skur tal-ġilda, maġiku, ton medju-skur tal-ġilda
🧝🏿‍♂	għafrit raġel, għafrit raġel: ton skur tal-ġilda, maġiku, ton skur tal-ġilda
🧝‍♀	għafrit mara, maġiku
🧝🏻‍♀	għafrit mara, għafrit mara: ton ċar tal-ġilda, maġiku, ton ċar tal-ġilda
🧝🏼‍♀	għafrit mara, għafrit mara: ton medju-ċar tal-ġilda, maġiku, ton medju-ċar tal-ġilda
🧝🏽‍♀	għafrit mara, għafrit mara: ton medju tal-ġilda, maġiku, ton medju tal-ġilda
🧝🏾‍♀	għafrit mara, għafrit mara: ton medju-skur tal-ġilda, maġiku, ton medju-skur tal-ġilda
🧝🏿‍♀	għafrit mara, għafrit mara: ton skur tal-ġilda, maġiku, ton skur tal-ġilda
🧞	djinn, ġenju
🧞‍♂	djinn, ġenju raġel
🧞‍♀	djinn, ġenju mara
🧟	mejtin jimxu, qam mil-mewt, żombi
🧟‍♂	mejtin jimxu, qam mil-mewt, raġel żombi
🧟‍♀	mara żombi, mejtin jimxu, qam mil-mewt
💆	massaġġi, persuna tingħata massaġġ, salon, wiċċ
💆🏻	massaġġi, persuna tingħata massaġġ, persuna tingħata massaġġ: ton ċar tal-ġilda, salon, ton ċar tal-ġilda, wiċċ
💆🏼	massaġġi, persuna tingħata massaġġ, persuna tingħata massaġġ: ton medju-ċar tal-ġilda, salon, ton medju-ċar tal-ġilda, wiċċ
💆🏽	massaġġi, persuna tingħata massaġġ, persuna tingħata massaġġ: ton medju tal-ġilda, salon, ton medju tal-ġilda, wiċċ
💆🏾	massaġġi, persuna tingħata massaġġ, persuna tingħata massaġġ: ton medju-skur tal-ġilda, salon, ton medju-skur tal-ġilda, wiċċ
💆🏿	massaġġi, persuna tingħata massaġġ, persuna tingħata massaġġ: ton skur tal-ġilda, salon, ton skur tal-ġilda, wiċċ
💆‍♂	massaġġi, raġel, raġel jingħata massaġġ, wiċċ
💆🏻‍♂	massaġġi, raġel, raġel jingħata massaġġ, raġel jingħata massaġġ: ton ċar tal-ġilda, ton ċar tal-ġilda, wiċċ
💆🏼‍♂	massaġġi, raġel, raġel jingħata massaġġ, raġel jingħata massaġġ: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, wiċċ
💆🏽‍♂	massaġġi, raġel, raġel jingħata massaġġ, raġel jingħata massaġġ: ton medju tal-ġilda, ton medju tal-ġilda, wiċċ
💆🏾‍♂	massaġġi, raġel, raġel jingħata massaġġ, raġel jingħata massaġġ: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, wiċċ
💆🏿‍♂	massaġġi, raġel, raġel jingħata massaġġ, raġel jingħata massaġġ: ton skur tal-ġilda, ton skur tal-ġilda, wiċċ
💆‍♀	mara, mara tingħata massaġġ, massaġġi, wiċċ
💆🏻‍♀	mara, mara tingħata massaġġ, mara tingħata massaġġ: ton ċar tal-ġilda, massaġġi, ton ċar tal-ġilda, wiċċ
💆🏼‍♀	mara, mara tingħata massaġġ, mara tingħata massaġġ: ton medju-ċar tal-ġilda, massaġġi, ton medju-ċar tal-ġilda, wiċċ
💆🏽‍♀	mara, mara tingħata massaġġ, mara tingħata massaġġ: ton medju tal-ġilda, massaġġi, ton medju tal-ġilda, wiċċ
💆🏾‍♀	mara, mara tingħata massaġġ, mara tingħata massaġġ: ton medju-skur tal-ġilda, massaġġi, ton medju-skur tal-ġilda, wiċċ
💆🏿‍♀	mara, mara tingħata massaġġ, mara tingħata massaġġ: ton skur tal-ġilda, massaġġi, ton skur tal-ġilda, wiċċ
💇	parrukkier, persuna taqta’ xagħarha, qatgħa xagħar, tas-sbuħija, ħanut
💇🏻	parrukkier, persuna taqta’ xagħarha, persuna taqta’ xagħarha: ton ċar tal-ġilda, qatgħa xagħar, tas-sbuħija, ton ċar tal-ġilda, ħanut
💇🏼	parrukkier, persuna taqta’ xagħarha, persuna taqta’ xagħarha: ton medju-ċar tal-ġilda, qatgħa xagħar, tas-sbuħija, ton medju-ċar tal-ġilda, ħanut
💇🏽	parrukkier, persuna taqta’ xagħarha, persuna taqta’ xagħarha: ton medju tal-ġilda, qatgħa xagħar, tas-sbuħija, ton medju tal-ġilda, ħanut
💇🏾	parrukkier, persuna taqta’ xagħarha, persuna taqta’ xagħarha: ton medju-skur tal-ġilda, qatgħa xagħar, tas-sbuħija, ton medju-skur tal-ġilda, ħanut
💇🏿	parrukkier, persuna taqta’ xagħarha, persuna taqta’ xagħarha: ton skur tal-ġilda, qatgħa xagħar, tas-sbuħija, ton skur tal-ġilda, ħanut
💇‍♂	qatgħa xagħar, raġel, raġel jaqta’ xagħaru
💇🏻‍♂	qatgħa xagħar, raġel, raġel jaqta’ xagħaru, raġel jaqta’ xagħaru: ton ċar tal-ġilda, ton ċar tal-ġilda
💇🏼‍♂	qatgħa xagħar, raġel, raġel jaqta’ xagħaru, raġel jaqta’ xagħaru: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
💇🏽‍♂	qatgħa xagħar, raġel, raġel jaqta’ xagħaru, raġel jaqta’ xagħaru: ton medju tal-ġilda, ton medju tal-ġilda
💇🏾‍♂	qatgħa xagħar, raġel, raġel jaqta’ xagħaru, raġel jaqta’ xagħaru: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
💇🏿‍♂	qatgħa xagħar, raġel, raġel jaqta’ xagħaru, raġel jaqta’ xagħaru: ton skur tal-ġilda, ton skur tal-ġilda
💇‍♀	mara, mara taqta’ xagħarha, qatgħa xagħar
💇🏻‍♀	mara, mara taqta’ xagħarha, mara taqta’ xagħarha: ton ċar tal-ġilda, qatgħa xagħar, ton ċar tal-ġilda
💇🏼‍♀	mara, mara taqta’ xagħarha, mara taqta’ xagħarha: ton medju-ċar tal-ġilda, qatgħa xagħar, ton medju-ċar tal-ġilda
💇🏽‍♀	mara, mara taqta’ xagħarha, mara taqta’ xagħarha: ton medju tal-ġilda, qatgħa xagħar, ton medju tal-ġilda
💇🏾‍♀	mara, mara taqta’ xagħarha, mara taqta’ xagħarha: ton medju-skur tal-ġilda, qatgħa xagħar, ton medju-skur tal-ġilda
💇🏿‍♀	mara, mara taqta’ xagħarha, mara taqta’ xagħarha: ton skur tal-ġilda, qatgħa xagħar, ton skur tal-ġilda
🚶	bil-mixi, mixja, persuna timxi, ħajk
🚶🏻	bil-mixi, mixja, persuna timxi, persuna timxi: ton ċar tal-ġilda, ton ċar tal-ġilda, ħajk
🚶🏼	bil-mixi, mixja, persuna timxi, persuna timxi: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ħajk
🚶🏽	bil-mixi, mixja, persuna timxi, persuna timxi: ton medju tal-ġilda, ton medju tal-ġilda, ħajk
🚶🏾	bil-mixi, mixja, persuna timxi, persuna timxi: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ħajk
🚶🏿	bil-mixi, mixja, persuna timxi, persuna timxi: ton skur tal-ġilda, ton skur tal-ġilda, ħajk
🚶‍♂	mixja, raġel, raġel miexi, ħajk
🚶🏻‍♂	mixja, raġel, raġel miexi, raġel miexi: ton ċar tal-ġilda, ton ċar tal-ġilda, ħajk
🚶🏼‍♂	mixja, raġel, raġel miexi, raġel miexi: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda, ħajk
🚶🏽‍♂	mixja, raġel, raġel miexi, raġel miexi: ton medju tal-ġilda, ton medju tal-ġilda, ħajk
🚶🏾‍♂	mixja, raġel, raġel miexi, raġel miexi: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda, ħajk
🚶🏿‍♂	mixja, raġel, raġel miexi, raġel miexi: ton skur tal-ġilda, ton skur tal-ġilda, ħajk
🚶‍♀	mara, mara miexja, mixja, ħajk
🚶🏻‍♀	mara, mara miexja, mara miexja: ton ċar tal-ġilda, mixja, ton ċar tal-ġilda, ħajk
🚶🏼‍♀	mara, mara miexja, mara miexja: ton medju-ċar tal-ġilda, mixja, ton medju-ċar tal-ġilda, ħajk
🚶🏽‍♀	mara, mara miexja, mara miexja: ton medju tal-ġilda, mixja, ton medju tal-ġilda, ħajk
🚶🏾‍♀	mara, mara miexja, mara miexja: ton medju-skur tal-ġilda, mixja, ton medju-skur tal-ġilda, ħajk
🚶🏿‍♀	mara, mara miexja, mara miexja: ton skur tal-ġilda, mixja, ton skur tal-ġilda, ħajk
🏃	maratona, persuna tiġri, qed jiġri
🏃🏻	maratona, persuna tiġri, persuna tiġri: ton ċar tal-ġilda, qed jiġri, ton ċar tal-ġilda
🏃🏼	maratona, persuna tiġri, persuna tiġri: ton medju-ċar tal-ġilda, qed jiġri, ton medju-ċar tal-ġilda
🏃🏽	maratona, persuna tiġri, persuna tiġri: ton medju tal-ġilda, qed jiġri, ton medju tal-ġilda
🏃🏾	maratona, persuna tiġri, persuna tiġri: ton medju-skur tal-ġilda, qed jiġri, ton medju-skur tal-ġilda
🏃🏿	maratona, persuna tiġri, persuna tiġri: ton skur tal-ġilda, qed jiġri, ton skur tal-ġilda
🏃‍♂	maratona, qed ittellaq, qed jiġri, raġel, raġel qed jiġri
🏃🏻‍♂	maratona, qed ittellaq, qed jiġri, raġel, raġel qed jiġri, raġel qed jiġri: ton ċar tal-ġilda, ton ċar tal-ġilda
🏃🏼‍♂	maratona, qed ittellaq, qed jiġri, raġel, raġel qed jiġri, raġel qed jiġri: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🏃🏽‍♂	maratona, qed ittellaq, qed jiġri, raġel, raġel qed jiġri, raġel qed jiġri: ton medju tal-ġilda, ton medju tal-ġilda
🏃🏾‍♂	maratona, qed ittellaq, qed jiġri, raġel, raġel qed jiġri, raġel qed jiġri: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🏃🏿‍♂	maratona, qed ittellaq, qed jiġri, raġel, raġel qed jiġri, raġel qed jiġri: ton skur tal-ġilda, ton skur tal-ġilda
🏃‍♀	mara, mara qed tiġri, maratona, qed ittellaq, qed tiġri
🏃🏻‍♀	mara, mara qed tiġri, mara qed tiġri: ton ċar tal-ġilda, maratona, qed ittellaq, qed tiġri, ton ċar tal-ġilda
🏃🏼‍♀	mara, mara qed tiġri, mara qed tiġri: ton medju-ċar tal-ġilda, maratona, qed ittellaq, qed tiġri, ton medju-ċar tal-ġilda
🏃🏽‍♀	mara, mara qed tiġri, mara qed tiġri: ton medju tal-ġilda, maratona, qed ittellaq, qed tiġri, ton medju tal-ġilda
🏃🏾‍♀	mara, mara qed tiġri, mara qed tiġri: ton medju-skur tal-ġilda, maratona, qed ittellaq, qed tiġri, ton medju-skur tal-ġilda
🏃🏿‍♀	mara, mara qed tiġri, mara qed tiġri: ton skur tal-ġilda, maratona, qed ittellaq, qed tiġri, ton skur tal-ġilda
💃	mara, mara tiżfen, tiżfen
💃🏻	mara, mara tiżfen: ton ċar tal-ġilda, tiżfen, ton ċar tal-ġilda
💃🏼	mara, mara tiżfen: ton medju-ċar tal-ġilda, tiżfen, ton medju-ċar tal-ġilda
💃🏽	mara, mara tiżfen: ton medju tal-ġilda, tiżfen, ton medju tal-ġilda
💃🏾	mara, mara tiżfen: ton medju-skur tal-ġilda, tiżfen, ton medju-skur tal-ġilda
💃🏿	mara, mara tiżfen: ton skur tal-ġilda, tiżfen, ton skur tal-ġilda
🕺	jiżfen, raġel, raġel jiżfen
🕺🏻	jiżfen, raġel, raġel jiżfen: ton ċar tal-ġilda, ton ċar tal-ġilda
🕺🏼	jiżfen, raġel, raġel jiżfen: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🕺🏽	jiżfen, raġel, raġel jiżfen: ton medju tal-ġilda, ton medju tal-ġilda
🕺🏾	jiżfen, raġel, raġel jiżfen: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🕺🏿	jiżfen, raġel, raġel jiżfen: ton skur tal-ġilda, ton skur tal-ġilda
🕴️	libsa, negozju, raġel, raġel jillevita b’libsa ta’ negozju
🕴🏻	libsa, negozju, raġel, raġel jillevita b’libsa ta’ negozju, raġel jillevita b’libsa ta’ negozju: ton ċar tal-ġilda, ton ċar tal-ġilda
🕴🏼	libsa, negozju, raġel, raġel jillevita b’libsa ta’ negozju, raġel jillevita b’libsa ta’ negozju: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🕴🏽	libsa, negozju, raġel, raġel jillevita b’libsa ta’ negozju, raġel jillevita b’libsa ta’ negozju: ton medju tal-ġilda, ton medju tal-ġilda
🕴🏾	libsa, negozju, raġel, raġel jillevita b’libsa ta’ negozju, raġel jillevita b’libsa ta’ negozju: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🕴🏿	libsa, negozju, raġel, raġel jillevita b’libsa ta’ negozju, raġel jillevita b’libsa ta’ negozju: ton skur tal-ġilda, ton skur tal-ġilda
👯	jiddevertu, persuni b’widnejn ta’ fenek jiddevertu, widnejn ta’ fenek, żeffien
👯‍♂	jiddevertu, rġiel, rġiel b’widnejn ta’ fenek jiddevertu, widnejn ta’ fenek, żeffien
👯‍♀	jiddevertu, nisa, nisa b’widnejn ta’ fenek jiddevertu, widnejn ta’ fenek, żeffien
🧖	kamra tal-fwar, persuna f’kamra tal-fwar, sawna
🧖🏻	kamra tal-fwar, persuna f’kamra tal-fwar, persuna f’kamra tal-fwar: ton ċar tal-ġilda, sawna, ton ċar tal-ġilda
🧖🏼	kamra tal-fwar, persuna f’kamra tal-fwar, persuna f’kamra tal-fwar: ton medju-ċar tal-ġilda, sawna, ton medju-ċar tal-ġilda
🧖🏽	kamra tal-fwar, persuna f’kamra tal-fwar, persuna f’kamra tal-fwar: ton medju tal-ġilda, sawna, ton medju tal-ġilda
🧖🏾	kamra tal-fwar, persuna f’kamra tal-fwar, persuna f’kamra tal-fwar: ton medju-skur tal-ġilda, sawna, ton medju-skur tal-ġilda
🧖🏿	kamra tal-fwar, persuna f’kamra tal-fwar, persuna f’kamra tal-fwar: ton skur tal-ġilda, sawna, ton skur tal-ġilda
🧖‍♂	kamra tal-fwar, raġel f’kamra tal-fwar, sawna
🧖🏻‍♂	kamra tal-fwar, raġel f’kamra tal-fwar, raġel f’kamra tal-fwar: ton ċar tal-ġilda, sawna, ton ċar tal-ġilda
🧖🏼‍♂	kamra tal-fwar, raġel f’kamra tal-fwar, raġel f’kamra tal-fwar: ton medju-ċar tal-ġilda, sawna, ton medju-ċar tal-ġilda
🧖🏽‍♂	kamra tal-fwar, raġel f’kamra tal-fwar, raġel f’kamra tal-fwar: ton medju tal-ġilda, sawna, ton medju tal-ġilda
🧖🏾‍♂	kamra tal-fwar, raġel f’kamra tal-fwar, raġel f’kamra tal-fwar: ton medju-skur tal-ġilda, sawna, ton medju-skur tal-ġilda
🧖🏿‍♂	kamra tal-fwar, raġel f’kamra tal-fwar, raġel f’kamra tal-fwar: ton skur tal-ġilda, sawna, ton skur tal-ġilda
🧖‍♀	kamra tal-fwar, mara f’kamra tal-fwar, sawna
🧖🏻‍♀	kamra tal-fwar, mara f’kamra tal-fwar, mara f’kamra tal-fwar: ton ċar tal-ġilda, sawna, ton ċar tal-ġilda
🧖🏼‍♀	kamra tal-fwar, mara f’kamra tal-fwar, mara f’kamra tal-fwar: ton medju-ċar tal-ġilda, sawna, ton medju-ċar tal-ġilda
🧖🏽‍♀	kamra tal-fwar, mara f’kamra tal-fwar, mara f’kamra tal-fwar: ton medju tal-ġilda, sawna, ton medju tal-ġilda
🧖🏾‍♀	kamra tal-fwar, mara f’kamra tal-fwar, mara f’kamra tal-fwar: ton medju-skur tal-ġilda, sawna, ton medju-skur tal-ġilda
🧖🏿‍♀	kamra tal-fwar, mara f’kamra tal-fwar, mara f’kamra tal-fwar: ton skur tal-ġilda, sawna, ton skur tal-ġilda
🧗	persuna li titla’, persuna tiela’
🧗🏻	persuna li titla’, persuna tiela’, persuna tiela’: ton ċar tal-ġilda, ton ċar tal-ġilda
🧗🏼	persuna li titla’, persuna tiela’, persuna tiela’: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🧗🏽	persuna li titla’, persuna tiela’, persuna tiela’: ton medju tal-ġilda, ton medju tal-ġilda
🧗🏾	persuna li titla’, persuna tiela’, persuna tiela’: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🧗🏿	persuna li titla’, persuna tiela’, persuna tiela’: ton skur tal-ġilda, ton skur tal-ġilda
🧗‍♂	persuna li titla’, raġel tiela’
🧗🏻‍♂	persuna li titla’, raġel tiela’, raġel tiela’: ton ċar tal-ġilda, ton ċar tal-ġilda
🧗🏼‍♂	persuna li titla’, raġel tiela’, raġel tiela’: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🧗🏽‍♂	persuna li titla’, raġel tiela’, raġel tiela’: ton medju tal-ġilda, ton medju tal-ġilda
🧗🏾‍♂	persuna li titla’, raġel tiela’, raġel tiela’: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🧗🏿‍♂	persuna li titla’, raġel tiela’, raġel tiela’: ton skur tal-ġilda, ton skur tal-ġilda
🧗‍♀	mara tiela’, persuna li titla’
🧗🏻‍♀	mara tiela’, mara tiela’: ton ċar tal-ġilda, persuna li titla’, ton ċar tal-ġilda
🧗🏼‍♀	mara tiela’, mara tiela’: ton medju-ċar tal-ġilda, persuna li titla’, ton medju-ċar tal-ġilda
🧗🏽‍♀	mara tiela’, mara tiela’: ton medju tal-ġilda, persuna li titla’, ton medju tal-ġilda
🧗🏾‍♀	mara tiela’, mara tiela’: ton medju-skur tal-ġilda, persuna li titla’, ton medju-skur tal-ġilda
🧗🏿‍♀	mara tiela’, mara tiela’: ton skur tal-ġilda, persuna li titla’, ton skur tal-ġilda
🤺	fencer, fencing, persuna fencing, xabla
🏇	itellaq, jockey, żiemel, żiemel itellaq, żiemel tat-tlielaq
🏇🏻	itellaq, jockey, ton ċar tal-ġilda, żiemel, żiemel itellaq: ton ċar tal-ġilda, żiemel tat-tlielaq
🏇🏼	itellaq, jockey, ton medju-ċar tal-ġilda, żiemel, żiemel itellaq: ton medju-ċar tal-ġilda, żiemel tat-tlielaq
🏇🏽	itellaq, jockey, ton medju tal-ġilda, żiemel, żiemel itellaq: ton medju tal-ġilda, żiemel tat-tlielaq
🏇🏾	itellaq, jockey, ton medju-skur tal-ġilda, żiemel, żiemel itellaq: ton medju-skur tal-ġilda, żiemel tat-tlielaq
🏇🏿	itellaq, jockey, ton skur tal-ġilda, żiemel, żiemel itellaq: ton skur tal-ġilda, żiemel tat-tlielaq
⛷️	silġ, skier, skis
🏂️	silġ, skis, snowboard, snowboarder
🏂🏻	silġ, skis, snowboard, snowboarder, snowboarder: ton ċar tal-ġilda, ton ċar tal-ġilda
🏂🏼	silġ, skis, snowboard, snowboarder, snowboarder: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🏂🏽	silġ, skis, snowboard, snowboarder, snowboarder: ton medju tal-ġilda, ton medju tal-ġilda
🏂🏾	silġ, skis, snowboard, snowboarder, snowboarder: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🏂🏿	silġ, skis, snowboard, snowboarder, snowboarder: ton skur tal-ġilda, ton skur tal-ġilda
🏌️	ballun, golf, persuna tilgħab il-golf
🏌🏻	ballun, golf, persuna tilgħab il-golf, persuna tilgħab il-golf: ton ċar tal-ġilda, ton ċar tal-ġilda
🏌🏼	ballun, golf, persuna tilgħab il-golf, persuna tilgħab il-golf: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🏌🏽	ballun, golf, persuna tilgħab il-golf, persuna tilgħab il-golf: ton medju tal-ġilda, ton medju tal-ġilda
🏌🏾	ballun, golf, persuna tilgħab il-golf, persuna tilgħab il-golf: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
🏌🏿	ballun, golf, persuna tilgħab il-golf, persuna tilgħab il-golf: ton skur tal-ġilda, ton skur tal-ġilda
🏌‍♂	golf, raġel, raġel jilgħab il-golf
🏌🏻‍♂	golf, raġel, raġel jilgħab il-golf, raġel jilgħab il-golf: ton ċar tal-ġilda, ton ċar tal-ġilda
🏌🏼‍♂	golf, raġel, raġel jilgħab il-golf, raġel jilgħab il-golf: ton medju-ċar tal-ġilda, ton medju-ċar tal-ġilda
🏌🏽‍♂	golf, raġel, raġel jilgħab il-golf, raġel jilgħab il-golf: ton medju tal-ġilda, ton medju tal-ġilda
🏌🏾‍♂	golf, raġel, raġel jilgħab il-golf, raġel jilgħab il-golf: ton medju-skur tal-ġilda, ton medju-skur tal-ġilda
